trial_id,variety_id,location,region,year,soil_type,rainfall_mm,rainfall_deficit,temperature_avg_c,heat_stress_days,soil_moisture_pct,water_holding_capacity,soil_organic_matter,ndvi,canopy_temperature_c,biomass_index,flowering_days,plant_height_cm,maturity_group,genetic_drought_score,root_depth_score,stay_green_score,yield_t_ha,drought_stress_label,drought_tolerance_score,recommended_action,moisture_stress_index,heat_risk_index,vegetation_health_index,yield_stability_score,drought_pressure_score,trait_resilience_score
TRIAL_00084,V012,North Field 2,North,2020,Clay Loam,647.0,125.6,28.0,3,22.2,30.5,3.39,0.95,26.9,103.5,72.4,260.0,Early,72.9,74.2,79.0,11.47,Moderate Stress,58.40165542108245,Monitor,0.36894312306101346,0.12878787878787878,0.9213636363636364,76.83922844787064,20.572137507442577,74.88
TRIAL_00085,V013,North Field 2,North,2020,Clay Loam,694.5,78.1,26.8,3,27.4,29.7,3.45,0.95,27.0,99.5,76.0,260.0,Medium,77.4,77.8,79.5,12.66,Moderate Stress,62.377250759502104,Monitor,0.2750492933471217,0.08333333333333333,0.9197727272727272,80.42908231487574,15.210551533953812,78.065
TRIAL_00086,V013,North Field 2,North,2020,Clay Loam,591.4,181.2,26.3,1,22.4,29.1,3.4,0.95,28.0,103.0,73.1,260.0,Medium,77.4,77.8,79.5,10.22,Moderate Stress,57.39989602338485,Monitor,0.39502516373664254,0.027777777777777776,0.9038636363636363,77.63183763435806,19.22057681259336,78.065
TRIAL_00087,V014,North Field 2,North,2020,Clay Loam,720.4,52.2,26.4,2,24.5,28.5,3.49,0.922,27.3,91.0,72.3,260.0,Medium,60.3,58.4,57.1,9.94,Normal,56.77034818488735,Monitor,0.30032402619786286,0.05555555555555555,0.8968,68.77276947604275,16.073470067792716,58.835
TRIAL_00088,V014,North Field 2,North,2020,Clay Loam,664.7,107.9,27.9,2,28.1,29.9,3.45,0.89,28.6,96.0,72.8,260.0,Medium,60.3,58.4,57.1,10.5,Moderate Stress,54.34160322281707,Monitor,0.28112443984832813,0.09646464646464639,0.8553181818181818,68.11971574848799,17.35507309764807,58.835
TRIAL_00089,V015,North Field 2,North,2020,Clay Loam,725.4,47.2,27.7,1,26.1,28.7,3.25,0.95,27.4,104.7,76.2,260.0,Medium,69.8,78.8,63.7,13.12,Normal,69.24677295262332,Retest under dry-site trials,0.2764053774560496,0.05959595959595956,0.9134090909090908,76.59086972360627,14.678140975421222,71.425
TRIAL_00090,V015,North Field 2,North,2020,Clay Loam,621.8,150.8,27.5,1,20.0,29.3,3.72,0.878,27.3,100.3,73.8,260.0,Medium,69.8,78.8,63.7,11.54,Moderate Stress,59.85844636504365,Monitor,0.41130644605308514,0.050505050505050504,0.8682,72.76262107893831,21.601416335015095,71.425
TRIAL_00091,V016,North Field 2,North,2020,Clay Loam,742.0,30.6,28.4,1,24.7,29.7,3.36,0.923,28.3,94.7,74.5,255.5,Medium,58.5,56.5,59.7,12.12,Normal,64.48447249226537,Monitor,0.28648879696656326,0.09141414141414135,0.8815409090909092,68.26374678794147,16.653777970277456,58.099999999999994
TRIAL_00092,V016,North Field 2,North,2020,Clay Loam,772.1,0.5,28.0,5,27.0,30.4,3.42,0.946,28.7,102.8,69.8,260.0,Medium,58.5,56.5,59.7,11.77,Moderate Stress,57.93568950983685,Monitor,0.24025853154084797,0.18434343434343436,0.8901272727272727,69.40301118736485,16.980219777924017,58.099999999999994
TRIAL_00093,V017,North Field 2,North,2020,Clay Loam,744.5,28.1,27.9,0,27.0,29.4,3.31,0.95,26.1,106.4,70.5,260.0,Medium,77.7,82.4,75.2,13.95,Normal,74.60600229936145,Retest under dry-site trials,0.25452947259565667,0.040909090909090846,0.9340909090909091,81.55768327535961,13.226553539531821,78.72
TRIAL_00094,V017,North Field 2,North,2020,Clay Loam,722.0,50.6,26.4,1,24.3,29.7,3.32,0.95,27.0,105.2,73.5,260.0,Medium,77.7,82.4,75.2,12.61,Normal,68.95892902691503,Retest under dry-site trials,0.3021633919338159,0.027777777777777776,0.9197727272727272,80.24705034314186,15.041797081466163,78.72
TRIAL_00095,V018,North Field 2,North,2020,Clay Loam,586.5,186.1,28.8,1,25.9,30.7,3.54,0.911,27.8,100.3,73.0,260.0,Early,78.9,77.7,69.9,11.92,Moderate Stress,55.34131576044385,Monitor,0.35089210617028616,0.10959595959595962,0.8816954545454546,76.95104424023066,19.865043767561865,76.23
TRIAL_00096,V018,North Field 2,North,2020,Clay Loam,749.0,23.6,27.8,1,25.1,29.3,3.28,0.919,27.2,101.0,71.3,248.3,Early,78.9,77.7,69.9,12.14,Normal,65.44133336875001,Retest under dry-site trials,0.27753602206135813,0.06414141414141417,0.8964409090909091,78.78680228604557,15.307656346296469,76.23
TRIAL_00097,V019,North Field 2,North,2020,Clay Loam,645.9,126.7,27.9,3,27.8,31.1,3.36,0.907,27.4,100.4,73.8,260.0,Medium,64.6,67.6,65.6,12.72,Moderate Stress,56.00648004473951,Monitor,0.29484522578421235,0.12424242424242418,0.8854590909090909,72.48457275704303,17.76909576635016,65.9
TRIAL_00098,V019,North Field 2,North,2020,Clay Loam,780.7,0.0,27.4,4,26.6,30.7,3.41,0.906,26.1,92.1,71.4,255.9,Medium,64.6,67.6,65.6,13.37,Moderate Stress,64.6708044540242,Monitor,0.2453333333333333,0.12929292929292924,0.9054909090909091,73.97560606060607,15.682323232323231,65.9
TRIAL_00099,V020,North Field 2,North,2020,Clay Loam,618.5,154.1,27.3,1,19.9,29.7,3.64,0.933,27.9,100.8,74.0,260.0,Medium,68.6,69.5,73.0,10.59,Moderate Stress,57.467974005862274,Monitor,0.41434608755601515,0.041414141414141445,0.8944045454545455,72.58144188524334,20.685927475374218,70.015
TRIAL_00100,V020,North Field 2,North,2020,Clay Loam,627.2,145.4,27.8,2,21.2,29.2,3.35,0.885,28.0,92.6,74.8,247.6,Medium,68.6,69.5,73.0,10.74,Moderate Stress,53.010647088308865,Monitor,0.39251430541192694,0.09191919191919196,0.8616136363636364,72.19830480085237,21.686123541516512,70.015
TRIAL_00101,V021,North Field 2,North,2020,Clay Loam,759.3,13.3,27.5,2,25.5,31.4,3.42,0.95,27.6,105.3,69.2,260.0,Early,75.7,71.7,73.1,12.99,Normal,68.00088884575979,Retest under dry-site trials,0.26687693898655634,0.07828282828282829,0.9102272727272727,77.9256430384507,14.716532961465745,73.65
TRIAL_00102,V021,North Field 2,North,2020,Clay Loam,761.1,11.5,27.0,7,25.4,28.5,3.49,0.95,27.3,100.0,70.9,260.0,Early,75.7,71.7,73.1,11.72,Moderate Stress,62.200480032907116,Monitor,0.267279558772837,0.19444444444444445,0.9149999999999999,78.03690882454327,17.638691255888777,73.65
TRIAL_00103,V022,North Field 2,North,2020,Clay Loam,619.5,153.1,26.9,4,25.6,29.8,3.15,0.888,28.0,97.0,71.8,256.4,Medium,62.4,65.4,59.1,10.57,Moderate Stress,49.238198051543655,Do not prioritize,0.3378290244743192,0.1111111111111111,0.8635636363636363,69.27626041960453,19.66008387912214,62.625
TRIAL_00104,V022,North Field 2,North,2020,Clay Loam,658.3,114.3,26.9,1,25.7,29.9,3.35,0.93,26.5,97.6,72.2,259.5,Medium,62.4,65.4,59.1,11.09,Moderate Stress,61.61310293749627,Monitor,0.3164336435711823,0.027777777777777776,0.9147272727272727,70.98325894675817,15.983958405147646,62.625
TRIAL_00105,V023,North Field 2,North,2020,Clay Loam,718.8,53.8,26.3,3,21.3,29.1,3.4,0.95,25.0,101.0,75.4,260.0,Medium,75.8,78.5,80.5,12.9,Moderate Stress,66.33583302317021,Retest under dry-site trials,0.34381799379524297,0.08333333333333333,0.951590909090909,79.76941285136787,18.30514305411927,77.92
TRIAL_00106,V023,North Field 2,North,2020,Clay Loam,710.8,61.8,26.1,1,22.8,29.7,3.21,0.928,26.6,98.6,73.9,260.0,Medium,75.8,78.5,80.5,12.84,Moderate Stress,68.28958080703465,Retest under dry-site trials,0.32795449844881075,0.027777777777777776,0.9118363636363637,79.09281912193289,16.532396874640927,77.92
TRIAL_00107,V024,North Field 2,North,2020,Clay Loam,746.5,26.1,26.7,1,27.6,29.0,3.36,0.95,27.7,104.3,71.8,260.0,Early,68.6,68.1,56.8,12.86,Normal,65.3733504690957,Retest under dry-site trials,0.2454953464322647,0.027777777777777776,0.9086363636363635,73.81725216226378,12.491735033896358,65.475
TRIAL_00108,V024,North Field 2,North,2020,Clay Loam,702.1,70.5,27.4,2,20.6,30.2,3.29,0.918,27.4,101.2,73.7,260.0,Early,68.6,68.1,56.8,12.2,Moderate Stress,60.96810198049351,Monitor,0.36178628059289897,0.07373737373737367,0.8926090909090909,71.09075166086929,19.353816970114796,65.475
TRIAL_00109,V025,North Field 2,North,2020,Clay Loam,811.8,0.0,27.1,2,28.0,30.0,3.44,0.95,25.3,105.8,73.3,260.0,Medium,61.4,55.4,64.2,12.18,Normal,69.9961607306891,Retest under dry-site trials,0.22666666666666666,0.06010101010101016,0.9468181818181818,72.13712121212122,12.452525252525254,60.0
TRIAL_00110,V025,North Field 2,North,2020,Clay Loam,600.2,172.4,28.0,2,25.0,29.9,3.3,0.897,29.1,100.1,73.2,260.0,Medium,61.4,55.4,64.2,9.73,Moderate Stress,44.977140523522294,Do not prioritize,0.3558083419510514,0.10101010101010101,0.8519136363636364,67.18167407006989,21.260199341621266,60.0
TRIAL_00111,V026,North Field 2,North,2020,Clay Loam,626.0,146.6,28.0,6,23.4,30.0,3.44,0.908,27.3,88.7,74.3,253.9,Medium,69.0,76.8,66.5,10.92,Moderate Stress,51.90898757135645,Monitor,0.3638014477766287,0.2121212121212121,0.8877,74.02422104446744,23.054095452978594,71.105
TRIAL_00112,V026,North Field 2,North,2020,Clay Loam,772.4,0.2,27.3,1,23.2,29.3,3.32,0.95,26.1,104.6,72.5,260.0,Medium,69.0,76.8,66.5,12.77,Normal,71.91379913321181,Retest under dry-site trials,0.29077007928300586,0.041414141414141445,0.9340909090909091,76.64462114161262,14.8700071030888,71.105
TRIAL_00113,V027,North Field 2,North,2020,Clay Loam,656.7,115.9,26.5,4,22.0,31.7,3.16,0.893,26.6,93.3,76.7,237.4,Late,64.5,63.3,57.9,11.15,Moderate Stress,53.23126908736604,Monitor,0.36659427783522924,0.1111111111111111,0.8890863636363636,69.2317735342045,20.879520280363096,62.43
TRIAL_00114,V027,North Field 2,North,2020,Clay Loam,633.7,138.9,28.0,3,23.3,29.9,3.26,0.879,27.6,93.8,77.4,246.6,Late,64.5,63.3,57.9,11.62,Moderate Stress,51.16646362943631,Monitor,0.36115339538090313,0.12878787878787878,0.8640772727272727,68.71536391056377,21.28659976183761,62.43
TRIAL_00115,V028,North Field 2,North,2020,Clay Loam,709.2,63.4,28.4,0,25.7,29.3,3.33,0.95,27.2,104.1,73.1,260.0,Medium,78.7,68.4,81.8,11.98,Normal,68.23352128060687,Retest under dry-site trials,0.2901151327128576,0.06363636363636357,0.916590909090909,78.84097007301558,15.396090062987684,75.87
TRIAL_00116,V028,North Field 2,North,2020,Clay Loam,742.3,30.3,26.3,1,25.6,29.7,3.61,0.95,25.8,105.7,72.4,260.0,Medium,78.7,68.4,81.8,13.4,Normal,71.62870593904955,Retest under dry-site trials,0.27433367804205444,0.027777777777777776,0.9388636363636362,79.71341734824982,13.789459956336895,75.87
TRIAL_00117,V029,North Field 2,North,2020,Clay Loam,740.9,31.7,26.7,3,26.7,31.2,3.72,0.915,27.4,94.8,72.6,252.9,Medium,67.2,58.6,67.8,11.58,Normal,62.468040190232884,Monitor,0.26039089968976215,0.08333333333333333,0.8906590909090909,72.44565927893204,15.075923819372628,64.34
TRIAL_00118,V029,North Field 2,North,2020,Clay Loam,718.6,54.0,26.3,1,31.5,29.7,3.41,0.937,28.5,107.7,73.8,260.0,Medium,67.2,58.6,67.8,12.89,Normal,65.19331613429298,Retest under dry-site trials,0.20792140641158224,0.027777777777777776,0.8874590909090909,73.41504914449564,11.53162201867993,64.34
TRIAL_00119,V030,North Field 2,North,2020,Clay Loam,776.6,0.0,27.7,3,28.9,30.8,3.18,0.95,27.8,96.1,73.6,260.0,Medium,73.9,74.0,85.1,13.19,Normal,72.48794285383528,Retest under dry-site trials,0.2146666666666667,0.11515151515151512,0.9070454545454545,80.58705303030304,13.28878787878788,76.735
TRIAL_00120,V030,North Field 2,North,2020,Clay Loam,732.4,40.2,26.7,0,24.9,29.7,3.39,0.95,26.3,102.6,73.2,259.1,Medium,73.9,74.0,85.1,13.46,Normal,72.69019236703409,Retest under dry-site trials,0.28878593588417784,0.0,0.9309090909090908,79.70125855504372,13.745367114788005,76.735
TRIAL_00121,V001,North Field 3,North,2020,Silt Loam,659.1,83.5,28.4,2,22.8,28.1,2.94,0.95,28.6,103.0,73.4,256.1,Medium,74.4,68.2,79.7,11.96,Moderate Stress,58.433977233403596,Monitor,0.34091662183969873,0.11919191919191913,0.8943181818181817,75.99487210866057,19.713903105441567,73.555
TRIAL_00122,V001,North Field 3,North,2020,Silt Loam,650.9,91.7,27.4,6,19.3,28.3,3.08,0.902,28.1,92.0,76.4,246.7,Medium,74.4,68.2,79.7,10.16,Moderate Stress,51.24685993225743,Monitor,0.3919942621481083,0.18484848484848476,0.8710727272727272,74.39218293885602,23.83809677501985,73.555
TRIAL_00123,V002,North Field 3,North,2020,Silt Loam,688.2,54.4,26.7,2,20.7,27.7,3.09,0.861,28.1,93.7,77.2,259.0,Late,56.4,50.0,57.3,9.95,Moderate Stress,54.38021290675808,Monitor,0.35326304464766006,0.05555555555555555,0.8444227272727272,63.95705728886498,19.477868755176452,54.385000000000005
TRIAL_00124,V002,North Field 3,North,2020,Silt Loam,698.3,44.3,28.0,3,25.7,28.2,3.02,0.895,28.6,95.8,76.6,260.0,Late,56.4,50.0,57.3,10.54,Normal,57.26933993825622,Monitor,0.28116334947104177,0.12878787878787878,0.8585681818181817,65.75268755603372,18.089904838750993,54.385000000000005
TRIAL_00125,V003,North Field 3,North,2020,Silt Loam,630.8,111.8,26.8,2,25.9,26.9,3.1,0.95,26.8,102.5,73.3,260.0,Late,71.9,66.7,78.0,11.05,Moderate Stress,61.42539322586056,Monitor,0.3148065268065269,0.05555555555555555,0.9229545454545454,76.1604831002331,16.3051825951826,71.605
TRIAL_00126,V003,North Field 3,North,2020,Silt Loam,598.3,144.3,28.1,1,19.2,26.5,2.96,0.898,26.4,99.7,75.5,259.4,Late,71.9,66.7,78.0,10.47,Moderate Stress,58.13929915841175,Monitor,0.42162237762237764,0.07777777777777783,0.8955181818181819,73.33825699300701,22.44745143745144,71.605
TRIAL_00127,V004,North Field 3,North,2020,Silt Loam,653.0,89.6,27.9,2,22.2,27.7,3.06,0.897,28.1,99.8,68.3,260.0,Early,72.5,79.3,75.8,9.42,Moderate Stress,59.510064340481016,Monitor,0.3521979558902636,0.09646464646464639,0.8678227272727272,76.28935906401291,19.91266703382088,75.705
TRIAL_00128,V004,North Field 3,North,2020,Silt Loam,708.5,34.1,27.4,1,26.2,26.7,3.16,0.95,25.9,101.3,70.6,260.0,Early,72.5,79.3,75.8,13.2,Normal,68.52261926028771,Retest under dry-site trials,0.26900986193293885,0.045959595959595895,0.9372727272727273,79.6893709431594,14.004433685972147,75.705
TRIAL_00129,V005,North Field 3,North,2020,Silt Loam,685.0,57.6,26.7,1,27.9,28.0,2.84,0.95,26.1,99.4,73.5,258.2,Medium,75.0,69.2,81.1,11.26,Normal,64.52708299158691,Monitor,0.25898440021516944,0.027777777777777776,0.9340909090909091,79.14483472296935,13.098742454127072,74.495
TRIAL_00130,V005,North Field 3,North,2020,Silt Loam,603.8,138.8,27.1,1,26.6,28.0,3.03,0.914,26.7,102.0,72.1,260.0,Medium,75.0,69.2,81.1,11.04,Moderate Stress,58.009139999614916,Monitor,0.31999713107405414,0.032323232323232386,0.9011454545454547,77.1009437421553,16.497951706413247,74.495
TRIAL_00131,V006,North Field 3,North,2020,Silt Loam,644.1,98.5,27.8,1,22.2,27.5,3.07,0.94,27.5,100.0,77.2,260.0,Late,70.5,66.4,79.1,11.21,Moderate Stress,59.85395681689571,Monitor,0.35698547606239917,0.06414141414141417,0.9053181818181818,74.66149502420656,18.567881776343317,71.215
TRIAL_00132,V006,North Field 3,North,2020,Silt Loam,714.6,28.0,26.8,1,24.0,29.1,3.07,0.939,27.0,102.1,75.8,260.0,Late,70.5,66.4,79.1,11.98,Normal,63.74819956628521,Monitor,0.2950618612157073,0.027777777777777776,0.9126227272727272,76.08258095750404,14.887228199151275,71.215
TRIAL_00133,V007,North Field 3,North,2020,Silt Loam,626.1,116.5,27.2,1,23.3,28.2,3.14,0.922,27.9,101.7,72.0,260.0,Early,68.6,66.5,72.3,12.63,Moderate Stress,62.664669456729065,Monitor,0.35200143446297294,0.036868686868686835,0.8872545454545455,72.97583494710418,17.93178172255095,68.78999999999999
TRIAL_00134,V007,North Field 3,North,2020,Silt Loam,645.3,97.3,27.9,1,25.4,27.9,2.84,0.95,28.1,98.5,74.5,260.0,Early,68.6,66.5,72.3,11.58,Moderate Stress,59.98490804618067,Monitor,0.31367330105791646,0.06868686868686863,0.9022727272727271,74.11785216065985,16.689613121920818,68.78999999999999
TRIAL_00135,V008,North Field 3,North,2020,Silt Loam,625.0,117.6,28.1,1,22.2,28.0,2.89,0.932,27.8,96.5,74.3,260.0,Late,75.3,77.9,90.3,9.95,Moderate Stress,55.57475544502344,Monitor,0.36725981710597094,0.07777777777777783,0.8953454545454546,79.01644002151696,19.491136214213135,79.96000000000001
TRIAL_00136,V008,North Field 3,North,2020,Silt Loam,636.0,106.6,28.7,1,21.4,28.1,3.1,0.937,28.5,97.8,76.6,260.0,Late,75.3,77.9,90.3,11.99,Moderate Stress,60.12096743548483,Monitor,0.37200932400932407,0.10505050505050502,0.8874590909090909,78.7242907925408,20.847396492396495,79.96000000000001
TRIAL_00137,V009,North Field 3,North,2020,Silt Loam,584.8,157.8,27.2,4,22.0,27.1,3.16,0.95,28.5,100.7,72.1,253.0,Early,67.9,63.0,72.2,9.94,Moderate Stress,49.52182743408739,Do not prioritize,0.3915510130894746,0.12020202020202017,0.8959090909090908,71.55970701093779,21.91056037979115,67.26
TRIAL_00138,V009,North Field 3,North,2020,Silt Loam,633.4,109.2,28.7,1,22.5,27.9,3.14,0.935,28.1,100.5,71.5,257.4,Early,67.9,63.0,72.2,9.8,Moderate Stress,57.94853198472117,Monitor,0.35874125874125873,0.10505050505050502,0.8925227272727272,72.131243006993,19.851762126762125,67.26
TRIAL_00139,V010,North Field 3,North,2020,Silt Loam,666.0,76.6,26.8,2,21.1,28.3,3.05,0.879,27.6,99.9,74.8,260.0,Medium,71.1,66.0,65.3,10.71,Moderate Stress,62.266721093035066,Monitor,0.3598716155639232,0.05555555555555555,0.8640772727272727,71.73024950690335,19.398111589265437,67.865
TRIAL_00140,V010,North Field 3,North,2020,Silt Loam,689.3,53.3,27.7,5,21.9,26.7,3.22,0.924,26.0,93.6,75.0,254.2,Medium,71.1,66.0,65.3,10.9,Moderate Stress,63.89307015248886,Monitor,0.3366713286713287,0.1707070707070707,0.9187818181818181,73.56186888111888,20.557886557886558,67.865
TRIAL_00141,V011,North Field 3,North,2020,Silt Loam,587.3,155.3,27.5,2,22.7,28.1,3.07,0.904,27.7,98.9,76.8,260.0,Late,77.9,81.2,73.3,11.52,Moderate Stress,58.518477520883955,Monitor,0.38087287071902454,0.07828282828282829,0.8787363636363636,77.1987016765286,20.536349889426813,77.905
TRIAL_00142,V011,North Field 3,North,2020,Silt Loam,628.3,114.3,27.8,1,27.1,27.6,3.06,0.95,27.3,111.9,75.6,260.0,Late,77.9,81.2,73.3,11.66,Moderate Stress,60.79742724704099,Monitor,0.30015133584364356,0.06414141414141417,0.9149999999999999,79.71972328312714,15.860345466499314,77.905
TRIAL_00143,V012,North Field 3,North,2020,Silt Loam,674.9,67.7,28.2,4,24.1,27.5,2.9,0.925,28.3,96.6,72.6,260.0,Early,72.9,74.2,79.0,12.02,Moderate Stress,54.35994565713859,Monitor,0.3150840953917877,0.1656565656565656,0.8828409090909091,76.95334081943696,19.766627005473158,74.88
TRIAL_00144,V012,North Field 3,North,2020,Silt Loam,640.5,102.1,27.7,1,21.3,28.5,2.9,0.933,26.4,105.5,72.9,260.0,Early,72.9,74.2,79.0,12.4,Moderate Stress,65.10505915655037,Retest under dry-site trials,0.37092200107584716,0.05959595959595956,0.9182681818181819,76.72226452393761,19.186389038312115,74.88
TRIAL_00145,V013,North Field 3,North,2020,Silt Loam,530.2,212.4,27.9,3,16.1,28.2,3.01,0.879,28.7,96.2,73.8,260.0,Medium,77.4,77.8,79.5,9.92,Moderate Stress,46.246798277185974,Do not prioritize,0.4995883091267707,0.12424242424242418,0.8465772727272727,74.10841563564641,28.152534516765286,78.065
TRIAL_00146,V013,North Field 3,North,2020,Silt Loam,667.5,75.1,26.1,1,23.2,29.4,3.08,0.95,25.7,99.1,73.4,260.0,Medium,77.4,77.8,79.5,11.04,Moderate Stress,64.77858473467542,Monitor,0.3310647301416532,0.027777777777777776,0.9404545454545454,79.82581903353058,16.34235730081884,78.065
TRIAL_00147,V014,North Field 3,North,2020,Silt Loam,662.6,80.0,27.5,3,24.3,28.8,2.96,0.89,28.1,98.6,73.2,260.0,Medium,60.3,58.4,57.1,11.39,Moderate Stress,53.88950724408863,Monitor,0.31903388918773534,0.10606060606060605,0.8632727272727272,67.56039039806348,18.7651830221061,58.835
TRIAL_00148,V014,North Field 3,North,2020,Silt Loam,688.9,53.7,27.4,2,20.9,27.0,3.01,0.844,28.3,91.0,72.4,254.4,Medium,60.3,58.4,57.1,10.66,Moderate Stress,55.329329746853645,Monitor,0.35021983145060065,0.07373737373737367,0.830190909090909,66.1096260982607,20.264755330139945,58.835
TRIAL_00149,V015,North Field 3,North,2020,Silt Loam,720.3,22.3,28.1,2,26.8,27.4,2.85,0.924,27.4,97.5,73.4,260.0,Medium,69.8,78.8,63.7,11.76,Normal,66.90290903298535,Retest under dry-site trials,0.2546623632777478,0.10555555555555562,0.8965090909090909,76.6032300071723,15.238695236387542,71.425
TRIAL_00150,V015,North Field 3,North,2020,Silt Loam,724.3,18.3,27.7,0,21.3,27.5,2.99,0.95,26.1,102.7,74.2,256.3,Medium,69.8,78.8,63.7,12.83,Moderate Stress,71.4379543231272,Retest under dry-site trials,0.3258440021516944,0.03181818181818179,0.9340909090909091,76.11914268423885,16.208434642280793,71.425
TRIAL_00151,V016,North Field 3,North,2020,Silt Loam,697.8,44.8,27.6,3,24.5,27.9,3.07,0.941,28.1,98.9,71.1,260.0,Medium,58.5,56.5,59.7,11.37,Normal,57.22336800497953,Monitor,0.29743231127846514,0.11060606060606067,0.8964227272727272,68.41692195624887,17.14174837982531,58.099999999999994
TRIAL_00152,V016,North Field 3,North,2020,Silt Loam,706.1,36.5,28.1,2,28.4,27.6,2.72,0.95,27.6,106.3,73.9,260.0,Medium,58.5,56.5,59.7,12.02,Normal,59.18216376398523,Monitor,0.24096754527523762,0.10555555555555562,0.9102272727272727,69.89133091267706,14.232428426274584,58.099999999999994
TRIAL_00153,V017,North Field 3,North,2020,Silt Loam,720.6,22.0,28.6,1,25.7,28.8,2.94,0.95,28.4,112.3,72.7,260.0,Medium,77.7,82.4,75.2,12.37,Normal,64.27083085498376,Monitor,0.2691676528599605,0.10050505050505057,0.8975,80.35014694280079,15.803742069895918,78.72
TRIAL_00154,V017,North Field 3,North,2020,Silt Loam,638.4,104.2,25.7,3,22.8,28.9,3.04,0.95,27.0,105.1,73.8,260.0,Medium,77.7,82.4,75.2,11.88,Moderate Stress,60.03425391317,Monitor,0.35205164066702527,0.08333333333333333,0.9197727272727272,79.24928536847769,18.67565716334947,78.72
TRIAL_00155,V018,North Field 3,North,2020,Silt Loam,678.8,63.8,29.2,2,25.8,28.0,2.67,0.95,25.5,107.4,72.4,260.0,Early,78.9,77.7,69.9,11.83,Normal,65.74226626698756,Retest under dry-site trials,0.2903195266272189,0.1555555555555555,0.9436363636363636,79.71101855836473,17.703267587113736,76.23
TRIAL_00156,V018,North Field 3,North,2020,Silt Loam,704.3,38.3,27.3,0,24.8,29.9,3.12,0.95,27.6,109.4,71.5,260.0,Early,78.9,77.7,69.9,12.31,Normal,72.90100338563332,Retest under dry-site trials,0.2899358077819616,0.013636363636363669,0.9102272727272727,78.88346566254259,14.138020441097366,76.23
